N,P,K,temperature,humidity,ph,rainfall,label
56.263280613078294,59.77379830879573,15.221586386871824,28.0856943443837,64.48355792480723,7.368734153311177,73.32127647843444,blackgram
41.03218682068281,70.1736132817474,16.923741530114892,29.511754456494764,64.89952725812101,6.624735098338444,57.54820815749663,blackgram
33.270603632334044,71.58464934210265,19.736064845717248,31.222122400147885,55.80172505098768,6.654929994184519,73.96893896230846,blackgram
23.327982150003695,74.34777614559883,13.53004856943163,31.686689783849957,60.557076876215184,7.414671114551474,96.87344822524845,blackgram
26.360934219273247,71.1722628871639,13.575511859218782,30.853537844435007,63.96613918224053,7.138934696738553,59.79482351304587,blackgram
44.683246656979,58.309852972177715,22.72491178869622,29.181499386779635,57.986546612984554,7.578481047002209,67.39391612471762,blackgram
51.44581582265216,74.32813677588005,16.605562885640694,29.830020398126504,65.60518969831787,7.557890959995931,71.93765942030403,blackgram
41.057755726578755,65.80072247741015,18.848328892436083,32.609184171356645,65.01852675398737,6.981500818610547,62.91943550947682,blackgram
36.677409076983025,58.58742402374341,16.748874075020563,32.99684055130064,63.96700369716252,7.31132350056683,45.691191338892494,blackgram
43.40986785379528,66.03188377378532,17.555679931328473,30.361919914842264,62.52087373093986,6.4628375240334925,76.30023147054743,blackgram
41.45810536808916,65.11634527151288,16.101443883782686,27.06028496778573,66.11946353534029,7.584032288067608,69.82849829066934,blackgram
31.703430363443044,68.35070036223041,18.839971113259818,31.728087252148462,68.03366588705863,6.204253239767023,72.90717983985611,blackgram
33.9791235429755,58.46962755130781,18.43457976887931,30.821942218060023,56.79632694856588,7.311372925117265,74.8700496277844,blackgram
40.28185717779699,61.79425821863771,16.061865987432125,32.051864263160454,57.44388656752048,7.419341138245753,66.51320756782607,blackgram
39.424993002142855,56.751473767520054,18.55985010961424,31.227171032022753,58.3179495607401,7.249590760175553,68.8011102831112,blackgram
36.13746631700616,72.12803851894783,12.393229693064331,30.69336149748742,73.09717579036646,7.531982941730198,71.5082604848467,blackgram
38.18991534321493,63.185184660714214,18.091222618283073,31.087614495835812,60.96378097270292,7.327227145415114,87.19844466202991,blackgram
39.62870058923563,58.93363118030017,14.965765761050761,31.55313110342315,64.70126910519778,7.363049268819216,63.19729175756586,blackgram
44.98374128523899,66.05020495930165,16.802487834028152,29.198003042395232,59.01472822288382,7.696807867574483,67.13256367797362,blackgram
43.86708453209317,63.778785202775204,15.84421653406053,29.53223897816413,70.505962666896,6.943780462580515,60.165212245435264,blackgram
40.93278546621486,69.99413560430646,23.92854450655955,30.70750095674499,68.21996339265617,7.315782571076096,57.62286156260633,blackgram
34.220007577182734,60.496622262366095,15.003562732925063,31.590919749740806,66.45025045831878,7.123848818927435,44.665551361379585,blackgram
52.33286115171171,61.63436797507867,25.155438267816873,27.101517038697367,60.937994207217315,6.439145185247111,71.25912478348428,blackgram
33.39245907513261,60.56199907540987,14.882457348476809,31.554710125475726,68.55731825783774,7.643610167323636,61.82864041034324,blackgram
41.312916226280805,59.26398881558829,17.994882931794045,28.962309373437645,67.3222497874771,7.405106541925457,76.91960021748349,blackgram
34.94312636669434,72.99080742773799,18.867744588676608,29.35080620820597,61.45744256590541,6.932019261691534,83.6808246157661,blackgram
41.844464598964144,68.04767108500722,18.21325942438916,34.89195722287606,71.52505244423213,6.883681365560362,65.53746450765838,blackgram
38.71453273977454,67.8752318696956,16.896322022105693,30.877633046723393,72.26044066019656,6.705911567298751,57.8466793661714,blackgram
37.10104866821616,64.37922663935302,24.995397624237793,32.00341844002968,69.72161176059132,7.0206902919459795,65.42317933891867,blackgram
31.289767517407608,71.6904413682869,20.473163814426357,32.57199472935657,63.94585143321916,7.057466256139881,69.53040975704572,blackgram
45.351385453042575,58.17870626741512,21.208168401215126,29.959008875654337,59.70681366023152,6.47461827420378,66.77173659309481,blackgram
48.68627789964442,77.04810800044837,20.06612863201029,33.9240113276845,64.78529458521628,7.385991065492834,63.93892199984215,blackgram
36.91240696429511,62.93494529871618,12.818413158627063,32.57418451989383,61.79183780430992,6.85956836607344,57.380254865485924,blackgram
38.7738433807823,77.58095386335846,25.281336552468154,26.678266248395833,63.22776002011859,6.78969266897189,76.89503967090369,blackgram
41.71956128376356,63.18058403572099,19.217719241773057,29.045162757184585,73.07123047187449,7.264087854504811,74.02841078824794,blackgram
23.998495131802613,66.59926792702713,25.249632877177103,32.65225814007337,55.76455207039848,7.0059722501949215,57.186324806731506,blackgram
50.26660936217722,68.46566969365546,16.696613320805692,30.068315887081578,51.96317235465758,6.774511608963027,68.32799353243679,blackgram
45.074052210719934,55.35211527641596,17.85653407689271,32.019371477037645,57.742733378133636,7.168754850435252,68.59377052795404,blackgram
50.286281922139615,65.61918284133017,18.485198204874788,31.709919506329378,58.36825665975328,7.033735038034742,63.8984749024354,blackgram
39.1665291237694,72.09043869377703,20.66248445524652,28.502635382942646,65.68349601663606,7.547132484230157,60.51770871082425,blackgram
40.871000682382075,65.84103593836822,18.81098495248967,26.738684755501197,72.05381427156102,6.867694429733545,77.2346477313818,blackgram
36.27174035171493,63.24697208862544,22.6393697513964,31.98776920695585,66.04332949481991,7.328345164941895,65.4030249776924,blackgram
39.94979423368666,63.03025364521709,21.71219484790078,28.613173337665295,72.42578172468926,7.005249749504053,68.18457707614701,blackgram
44.55236812392601,67.14318652713749,18.10627505714407,29.939953104383058,69.46909176778792,6.901144333358988,66.86386693454061,blackgram
40.06172036402485,72.18751117316594,18.70046387838569,33.616598188987446,64.21730711142452,7.028694908478416,66.46071090544041,blackgram
32.10015142805194,60.77963891944789,17.40799933078272,32.27165969770026,64.83436970318995,6.954606743115288,79.03881271045935,blackgram
49.30706279735357,74.53229476544657,16.440730008294526,29.009502759612687,74.06868035157359,7.172341907600006,65.5913564159353,blackgram
44.310087767985024,73.04379440414867,17.285651287215206,30.438879917239863,69.63280034608529,6.7519138562120435,68.11110911683525,blackgram
33.31366208169571,61.09851701843913,17.310699767559086,30.95423907575894,63.389886856809326,6.905474562509478,68.46399106992463,blackgram
33.118223630401424,69.57281930700346,22.394160285874932,29.841591918023976,63.98675503349896,7.212032105964671,49.74377523051609,blackgram
43.220904739587205,85.61131482246918,18.631971336655837,29.761749932567337,68.71803500049842,7.593599800459388,76.77471059990721,blackgram
27.0663587284987,70.38039302597647,26.715790435725026,31.24488209351893,59.226990433641255,7.184548887325584,56.4738147379304,blackgram
47.39682213561316,61.264704471832445,19.22273090407607,28.284439996016303,62.267759712260045,7.545845193758148,68.93111448404328,blackgram
36.64478515764568,60.128632174679666,13.38489554080169,27.497438732954627,65.5597962072219,7.394070130616798,62.95683656820019,blackgram
25.28217440287606,63.69499746663064,18.285964831360364,21.761269838988245,70.94457040740714,7.739004245617828,35.42909823438281,lentil
17.615351725461206,75.58867908230022,14.659163435723196,26.700051720913258,72.32883320124543,6.931291525742735,49.3015784256408,lentil
26.04360954451043,79.69055932460688,18.81409836089655,23.4028664521023,59.48011933355782,7.290785660171485,37.76934665325419,lentil
17.98970384803519,68.61613862572679,17.490992461843735,25.83946079505737,80.38707990975655,6.851360563861383,43.38756623543566,lentil
23.061327297527413,69.43750186487313,23.31800731363413,25.494062859459156,63.5094607521738,6.186510044762178,36.28159183712956,lentil
11.657205238291589,70.27603499770544,14.913251560397622,28.766732097758148,65.18147938913572,6.802325232359332,40.93686954877397,lentil
21.489034993080825,63.173013082745534,16.043865987790358,28.565049761816045,67.12772696465014,6.806028228700692,49.8485979084023,lentil
19.035727492442795,70.2980789027101,16.549456292873636,31.211195826731867,61.52228019394265,7.522406530779991,44.86678690417314,lentil
22.22838846261985,72.40534099415682,22.440555265450136,22.478128878507565,71.45381240767317,7.638575940364577,44.447842124548856,lentil
19.138824268568488,64.85932014511907,17.9606912434447,30.13426839679747,58.97459284321877,6.523152471259691,55.66540561848626,lentil
21.49819370355345,80.72222149425514,17.64868408652244,25.378843411712708,61.035938337369174,6.957320467459079,35.35541981629417,lentil
21.73981822662003,69.94084450095403,18.82733601260224,23.828907026201005,59.631476075791404,7.191085164813105,38.973460085779564,lentil
21.047583648196973,80.44670836885675,23.456564465932892,20.48461617198804,61.77957163794018,7.068580296222136,45.5783084679139,lentil
13.402377126870316,70.31189570884095,18.969949314651103,30.742976225811347,63.48062778429532,7.3672013541306365,38.39746958122015,lentil
14.887962808413967,72.32997175885694,22.251192341822126,22.127821821776823,65.14446443890347,6.3473683305883695,44.91268104216712,lentil
22.347691142496505,65.39024900518314,18.25289588216859,21.610613805111846,61.10984951825044,7.603244366485736,46.437549350302795,lentil
14.990768933397607,66.11136830049205,14.207717136500314,21.957520923579363,73.16203843427871,6.843007030245358,57.34438105660723,lentil
18.618608646015776,67.78412782285102,20.92268247562637,16.982237253341797,66.22963594192144,6.88040540477562,54.91623336109089,lentil
22.85871757665447,61.1978498867192,22.726415855882742,24.213056423257015,59.57328064222373,6.978841300348481,44.78338386601709,lentil
25.153861256114094,70.04373217094727,19.616976762658016,27.70194124856632,71.55722970855628,7.21344203771892,54.51678083688972,lentil
21.434729651655154,69.00590878836022,22.71751618626409,24.727311579753582,65.19947909806797,7.588630766918766,55.731544767731386,lentil
18.96729677230671,65.2786905361663,23.389520500625494,27.40125507374564,66.89348752518418,6.771250915924022,47.990179472287565,lentil
18.91316616044919,64.01397092256202,19.387126985761704,25.796272136918823,62.74762959847861,7.261530275443808,53.732994353865934,lentil
22.87959077462165,66.34250968871604,21.267464512565116,25.23388419238012,57.58552412860429,7.169091751399098,46.87678984574169,lentil
29.37419200827723,76.74362517967135,21.133450470803574,25.74751150386454,65.98233353034811,6.498524238546757,35.56607663680053,lentil
15.50976356367374,67.71369789097741,12.683382165373047,23.367034623181752,63.514321801253445,6.813829378605817,42.02965841087113,lentil
17.633944742474398,78.34336296874318,20.98643584447181,23.31909766930555,64.58991326982822,6.888674665739094,41.392267397559095,lentil
15.923479129024582,74.06314412196028,17.740646867449552,21.715910838907384,64.74115793558335,6.94720390125165,34.163774654836985,lentil
18.837014568731227,73.20787960608956,20.3536881565655,31.689385345584913,72.50665689387307,7.479573609900342,62.80051561548596,lentil
22.032625047098392,68.9784212475962,21.921220880293994,23.322290699815017,65.64611791696981,6.640908942768675,48.387907345377286,lentil
16.392363647920718,63.8784290008297,20.240419879316512,24.5868656776583,53.434873185699516,6.317777231475165,39.11640105123122,lentil
15.468112375544102,70.48653997687182,19.65681654121491,28.195838115097597,69.51681093765063,7.328761182473063,49.650377148754735,lentil
19.83871723636596,74.59611045372593,21.758238375220298,26.128286102661974,72.62643122516086,5.9616847029986415,44.2572209551573,lentil
17.776838137393074,74.91609726488942,23.71418499085231,20.649461889369213,73.46700304489565,6.431421925589492,39.15270852663507,lentil
18.06285719069054,66.09076116720449,14.32474816084937,26.9496339204777,69.07641454835961,7.321616638465469,43.39926802133281,lentil
18.841669140110206,67.81743701058414,24.06398632440539,16.497265652100346,59.25833390606538,6.90221633711672,39.48657859050698,lentil
17.966718570915532,67.24354678178054,17.026941673622595,25.193406778308017,68.76889566654688,6.8054934219876,43.28083159618759,lentil
18.33694033338451,67.95538192012647,13.779041303996735,26.384661753883837,62.293992623319234,7.404614029924421,49.54632085385485,lentil
23.68026561687862,61.93397723771055,17.88584007643772,21.272624537627774,60.768852746424045,7.400842169803437,54.92494346753497,lentil
14.407466820782162,65.2503339900963,18.77141298392815,26.756816925429344,54.441138418781044,6.258799967388625,48.93775686323441,lentil
11.203845724328303,65.31921556316678,19.48627542567652,26.24699790979935,64.14969142673701,6.7536973123809885,51.067425158298875,lentil
20.14082370546303,64.11790026829124,19.113168690046717,26.149507067968578,75.30942344870829,7.214529467316632,53.287341135723665,lentil
16.55757041480148,64.85490256246999,18.29386002156103,24.56928206008551,58.951850253182656,7.406373450622728,51.300109826552756,lentil
17.77728855479397,71.85026389408313,19.668697489011514,27.159483942794125,56.93415725884622,6.841735570721027,45.651768832565224,lentil
21.494568398446606,64.2293743929072,11.500207827752812,21.754900846951237,64.63371208573456,6.925553690201333,56.10248873574991,lentil
21.330985762632395,68.48918167538893,18.902826169655686,28.31255014650908,61.45933728705537,6.843886484903761,39.46445127917019,lentil
24.675624194781214,70.35499362200969,16.87743011198816,24.656634969045076,68.05790457923769,6.79971243491109,42.7931762697244,lentil
16.382905256062674,70.03377139544669,17.925837162367944,23.63872679571176,56.98362946966756,6.931056230610868,44.91265936724855,lentil
17.71340660543214,69.19262406493232,21.24400678820769,27.104696415821405,68.31637100539858,6.803731888545712,42.59800998435255,lentil
14.824337434710252,64.44106095597151,19.058950285409708,22.64114163504255,65.57634283470466,6.5138173288352545,36.03404866595787,lentil
22.27762448345918,65.15351242780493,16.488899040328327,21.718458576107686,67.5382158483824,7.449963084587187,43.581556833963134,lentil
18.137746501349675,74.42979103933443,13.568662886925063,30.900605928738003,79.66460181395821,5.817464988231967,45.41498062649946,lentil
16.124211872521744,66.41136937457159,17.74484479115223,27.435277295438077,64.32458055819205,6.535637114320018,44.966889032229254,lentil
21.059136947849638,60.89767203340831,14.061298933090058,30.978228402505962,61.145439921749386,6.845058805232191,43.613227565046564,lentil
21.192350816328567,78.63673953854627,20.739801525187854,20.444904557380028,56.69525943794882,6.740414089869233,44.3906008028004,lentil
12.112194921813597,72.91604552104664,15.741038326355564,29.479904686377267,75.92379558323432,6.80069858694713,48.63383584250911,lentil
14.072211111663194,71.74205795887468,17.50542272969689,21.73829403523494,63.263990070482095,6.7137007966378555,44.04904358197747,lentil
22.798719611265437,63.28815444418561,24.20506899932163,21.02482110152394,74.69258163907158,6.493395751237323,45.99392060478031,lentil
17.03921554608792,65.93762797077287,21.404071709066645,29.499480391686433,72.14314822973385,6.738057467063261,47.10553133442732,lentil
15.871688505326551,62.05069812455183,15.561097282813993,23.68728007904761,66.49763378608965,6.135273936099399,45.72187778451541,lentil
25.064100498198098,74.73146641444475,17.244447770420003,20.80938127215164,67.75898183878896,5.973028699917,52.66092469529606,lentil
18.14565016846704,78.9878019234644,13.819103543270604,27.7544386756235,64.39694697911482,6.767579787411168,37.78093920872713,lentil
21.382991626846866,72.05682430866115,24.35538340589767,28.024150788581778,61.43662802626559,6.498454966552995,37.78905139886568,lentil
24.89289738255788,63.330954294332805,23.44068960691392,26.5752161225862,66.97941728956377,6.777252674975881,49.9640374780135,lentil
18.93811694865279,65.78472025118714,21.0880143599446,24.56808367233661,60.20999132756704,7.139930710184261,45.61608606622861,lentil
20.955640047031217,65.27684084987489,15.372636085957133,30.205221887542827,74.27966846458145,7.253513984504785,43.67313588775436,lentil
17.79872810735571,76.29396467537879,17.938509887297762,23.10233189095811,76.23340805381872,6.880928927354452,56.61055197108307,lentil
13.406432357239993,71.109109296707,25.213247797649846,25.089252233976584,63.41597304639322,6.432899232960633,52.49405832661148,lentil
15.91948766943725,67.43114864366007,15.296493160622166,29.6706838002923,71.92931186435409,6.887366100314748,39.07510638647843,lentil
25.14362819697053,65.80440963771711,15.684385477547444,19.71364596258237,61.12420920863735,6.318144750988025,42.26307498086305,lentil
21.97763493479086,65.7475990161486,20.067080146341134,22.829996021403304,65.39101439818539,7.668360328834408,43.90908353183862,lentil
20.537717750478635,58.60683663518937,23.560318367250613,23.568380113165404,71.303201899439,6.8507278816964385,49.66947619012484,lentil
21.684049708844004,65.2853579629237,22.275719307285556,22.723045408020702,69.66760532016525,6.743917882333388,48.09734769179236,lentil
17.152027990582955,68.29985584823957,15.775918894924699,25.742670954066384,65.26512700975752,6.683938578371011,45.669832201658224,lentil
19.53601790467164,64.30185768040933,18.61372427281099,21.98334417731524,79.07439823376605,7.323647464083274,47.63856463378931,lentil
23.68845170990678,56.12448513989733,11.326960786497981,23.80212681475028,56.72861513838735,6.805357790220668,47.233939843569395,lentil
22.681657993362446,61.17041609434872,20.198892058480215,25.043169079456696,67.08505585959851,6.69209121969856,54.29881083917272,lentil
18.585965406281094,78.64509334102262,16.62883403895333,27.22848201986666,64.64198911663682,6.768903033333295,49.79389204280528,lentil
17.80330608324164,52.02820797705603,9.811395630477078,28.817266480852147,72.38155074727817,7.654936378502379,45.89483051030694,lentil
13.829460792008435,65.482496944094,19.034273546083938,21.978885327144674,74.8914483378432,7.7958011518574954,48.869684204381066,lentil
18.956545013207215,60.23019812915341,23.639301688468155,25.228920432547138,63.265013609536325,7.092469635469816,42.48573082606489,lentil
19.587500692487275,59.34519889492604,22.261261567757302,24.68676687659298,71.95280516380407,6.819545528863353,45.18280174729613,lentil
14.15073028683217,72.55854183810885,16.372480137930726,23.540732880402313,65.00628311649523,6.948489673475743,35.76341835869344,lentil
18.076776538047934,72.77138131186229,17.864985896428294,24.325804737360034,65.97443630505636,6.849615826981201,39.81690698567437,lentil
18.854615505332383,73.96443902003537,15.84647215819873,23.876554331542547,56.71021205638954,7.2765527801961385,45.445850758972725,lentil
15.599201465576547,68.55359360085906,15.389199355313641,21.89951340561878,56.239198820889314,6.47328830497704,54.14402550399884,lentil
16.067526674869615,70.79735073590888,16.491095740132234,27.278601237289656,58.84350799441211,6.915691171104703,46.31710785921369,lentil
28.311221345706365,71.78255172788099,17.22128795701218,27.05514689095154,77.82904682291125,6.248145563806283,40.94510774458764,lentil
18.052409763546827,65.4974706371483,18.001729905010375,21.087303203220273,73.42373632130007,6.330956560609352,44.798723142265004,lentil
23.18332236704279,67.81889085712488,16.061817499291692,20.953973030878128,63.620004823833305,6.597188173659814,47.23138655021787,lentil
13.394195409103283,72.87821442132574,19.346648569493393,25.56950918305743,73.6464606694401,6.724881800651254,41.64509983160065,lentil
16.808945486612508,66.84484058286046,18.727105315626016,22.50790679019468,52.86148848180164,6.675628399648385,48.15895399772134,lentil
19.54503322501397,75.19732681895496,24.866459631891367,27.278001314375405,73.29512385444936,7.206709716905248,56.2593955355643,lentil
26.40341453716507,73.70699102467356,21.119140439273757,24.384303484187896,64.75197631421653,6.764865067459896,49.727509665370334,lentil
16.118607850562604,66.85336274132054,11.9344903444651,30.169269684317527,63.67715250448209,7.0822321749346315,54.74672016826841,lentil
20.20117374976472,76.66606221256059,15.274786563545899,32.19212976879311,71.5226611909326,6.983680996994657,54.55047599575267,lentil
14.325460456042512,66.26831072738304,23.332751189207137,19.398819457315106,68.36274664975284,7.112870463938062,57.815354900932974,lentil
12.668178321111053,77.6577863421898,17.321587770553293,23.658971620264435,57.66797367824124,6.46485918501323,48.42113408472353,lentil
14.550672340874577,72.4417060019175,17.01110185909074,21.360898582454055,61.83314512184063,7.034682876702522,44.33588042841389,lentil
19.136840473331194,72.1772447710165,22.247264354850845,24.069714074231708,58.73466790654305,6.930437791569007,48.82389751662443,lentil
13.157098776112198,15.43756681196966,36.4040655201853,21.37653343383887,86.95586438549286,6.68281629003876,88.738401582499,pomegranate
12.681125211222302,17.66444475395415,39.121735979300716,17.636068381425687,87.57300462940974,6.239582473032365,103.28042463573425,pomegranate
19.607525933157167,16.35368446230575,47.38918150004137,23.464613919200715,86.77154591743471,6.4378045973470295,109.48818382326726,pomegranate
23.858885897991122,16.598470284334596,43.83669348860287,22.125563427347434,95.96626606579507,6.916356581055764,110.3637516551112,pomegranate
17.950869515935757,21.026423638717823,39.09774986436417,27.040921317935005,90.31388031270805,6.2377429469948655,102.4846189671129,pomegranate
14.14785765920517,21.22623651237329,35.899943986802484,25.29444475656324,84.8282597839937,6.4508965795893,121.80268510196944,pomegranate
10.391011741505455,27.073062175168744,37.87357401400945,22.42328614648642,92.28579690206537,6.690451622446222,111.28660725911618,pomegranate
22.989538334825472,21.07628285168725,48.80440570016152,23.566982628563792,97.85854207953236,6.760431536095063,86.33099849078084,pomegranate
29.444410713551363,16.702623566091123,47.47772007600868,22.080380329358317,94.24436103041032,6.124608435653682,115.50893451707506,pomegranate
17.98723781842238,25.316012446359554,42.193340837085046,24.8078279239047,81.34369251410772,6.36577092808455,112.92661962069955,pomegranate
19.894459625758827,22.844628854871402,38.17047877431273,22.146361315103892,94.72490705765996,5.488524398621857,115.0722060196601,pomegranate
17.664460696025788,15.350727501785514,41.6827211213799,25.682353890425965,94.15657532593673,6.345954787637349,118.50889156513138,pomegranate
22.472271593783375,18.650514918027334,36.53459724005896,20.09429790663301,93.35141339547255,6.383141274514924,95.44581336323294,pomegranate
12.2605486579635,22.327325808385517,37.26610788867888,22.991163266967945,94.9588276282765,5.876430209258606,107.45835143384586,pomegranate
18.31722341512452,20.518971502511842,46.195799992102174,18.011644556012776,92.27919179482306,6.812609509997481,105.7634752325186,pomegranate
18.450212028427504,20.67379747593969,41.724085389448945,23.747057822101368,92.24512210560486,6.00721107775374,119.88319797245933,pomegranate
23.667132648760955,19.744331574761194,32.52922346725167,21.655762881999728,90.77762350776227,5.942159904885274,103.67834323707584,pomegranate
13.362522449765834,21.429168899945775,40.829776574510255,17.062650505557265,91.40585944632792,6.377396421043884,114.19697139305286,pomegranate
17.43387026497829,15.794082397027903,36.145776867710964,20.385489350354785,90.07530038632419,6.459183386169917,105.71136146630276,pomegranate
17.306721804013925,17.59438692797807,52.538623927534665,19.687824545505375,87.76811196581522,7.71754164334726,113.05215962952663,pomegranate
13.480077336385218,22.370748815909053,35.44980555399426,24.727184523415293,89.15615088251728,6.224081660204237,127.30997962593099,pomegranate
21.26560541063698,22.89195774979683,42.17459839759973,20.666666428620704,92.44541768103284,6.883686157073784,109.61685652221064,pomegranate
26.206570417386025,22.401948812807635,41.05991274885806,22.754459593053454,90.54894851587049,5.899504485762003,106.91913365029674,pomegranate
19.88474594136467,17.335659514933884,41.68838509352347,22.063922471065332,93.09476756439507,6.665244952426293,110.00583945101809,pomegranate
13.531148434792007,26.16289095472468,39.29054500714428,21.757340638914606,88.62991660520245,6.2046353375737855,126.52869657600628,pomegranate
24.544177281544318,20.777573614310683,39.46249922784637,23.85735395504126,90.29518792707749,6.3239108326707605,112.05727105807597,pomegranate
17.23536901221822,20.00905705601373,41.021104628108176,23.808808063773775,87.52345217009757,6.6840545411506165,97.12426208459394,pomegranate
16.709733393515044,16.884299763417022,34.63974113813161,25.046986850156987,86.1237900952408,6.1204334650373315,123.06489252583971,pomegranate
16.717669192585397,18.247429259447614,34.93985499541732,24.498853622868054,93.38694497676425,6.695578361649379,114.45035793832733,pomegranate
19.294356444077906,16.902493332248063,35.9251534666699,25.86971658028501,93.05921708690636,6.122678309119831,108.47798121867761,pomegranate
17.799539628059946,14.487157177177,40.888256883106514,20.753522007282413,86.18985333481726,5.8083469783432955,89.23435799753194,pomegranate
17.514295489221443,18.65962011830034,35.62349594918842,23.952218282971682,89.73781383286816,6.63075412423946,105.80507051774751,pomegranate
15.851529459171577,19.456470284554456,33.686627439908385,23.618315561909945,86.25140317394747,6.76729301061338,103.93853104509702,pomegranate
23.250134065239667,14.509507245646738,36.6111514963559,23.14280484054571,94.68198837370701,7.066643563325969,108.49639396417048,pomegranate
26.350982523147024,17.841341800698277,45.49383811181486,19.173457009122085,91.68080202745301,5.463322783657422,94.54090786016252,pomegranate
20.86670719232306,13.750244591197905,42.13474805394593,24.71937436243709,87.99471922912689,6.012418817730321,102.30976060974314,pomegranate
15.136750723263258,18.59514576793633,40.51045312444041,21.081969630709573,96.69743696074728,6.1122384721252105,124.69719815106374,pomegranate
14.835043054751544,19.291110279766198,45.91552704274035,25.394071456759953,88.31896840919906,6.622027888028539,113.0541490039707,pomegranate
16.84024328562904,21.463799748592297,49.312460860261865,23.415101995187893,92.26542551628269,6.668861991280283,90.46828071173832,pomegranate
20.840898692825157,14.93296170064589,37.050565296511,28.48582534356551,88.98695356136476,6.10393035828231,121.83099094681671,pomegranate
15.209291988630493,17.21032342324129,46.245260839930836,22.128302695923878,83.75361181949388,6.617595845729048,103.2424094154419,pomegranate
25.15940594612098,16.575252209463464,45.25612986862963,27.32709409709714,86.59622710475372,6.322714791696724,112.66350328973341,pomegranate
15.570616989783302,20.08117978683132,38.87539856247004,21.264797285219906,90.19575357083245,6.428505886231426,109.96656922891248,pomegranate
16.604694618172864,16.779313102600987,39.40706205587585,21.865727076292615,88.24460264021353,6.529575856834407,86.22285901589764,pomegranate
16.078134964364192,17.880288695188582,35.719424064846976,26.887594044426674,90.07544738689981,6.470707871290362,102.20123150441447,pomegranate
18.936884318508156,14.138986142789065,39.15091481952463,19.188974714212733,88.89038566097535,5.376033373479001,94.46396149867769,pomegranate
24.855705618057335,22.32159099643017,46.595196679576155,26.163163809012772,92.69194969665791,6.218852525848346,95.55298864481253,pomegranate
23.586978421798786,19.258271897549562,52.470114081909536,20.904706071967738,97.89158341912191,6.337283283721698,124.0325831671044,pomegranate
25.78676694892982,14.90820028727715,37.575009608545656,18.90106232290441,85.08022204696711,6.666826740209981,105.64045955701174,pomegranate
19.209465292760544,21.22495653989312,30.713065831425425,25.860298011871166,88.60362334664033,6.612960522495143,115.44855407074256,pomegranate
24.483186243055364,18.580570448867867,29.381812704785347,22.171382840360682,90.80282743264641,5.9862956563439536,109.76988785319526,pomegranate
17.555926261094832,13.628984202869958,43.35742447504642,20.30882454730661,88.37448314105173,6.214968461085166,122.82574316956976,pomegranate
18.83633535290643,19.316399282183287,37.79681922806802,23.388600466764714,95.39727219380269,6.659144326994603,116.24240353601827,pomegranate
21.42492082353738,13.479029426755346,35.61940584150431,21.385037819202623,87.0965438300271,5.974185190097601,85.53389110955311,pomegranate
13.613883147463437,17.9738977706296,39.65286816590558,19.620838671608272,90.31570085073291,6.22646654363665,121.08688304848619,pomegranate
18.35349694390065,21.785323525606863,41.01606881147346,17.793786882267835,89.6373672970513,5.905750360268527,106.70254994139694,pomegranate
16.019476731077244,20.527852133939234,33.28822831266899,22.04410547583831,92.28966233025278,6.763038227723598,98.82998690538932,pomegranate
19.0710038888287,19.736587891646295,47.73563139771384,17.55600981774959,86.3555898197158,7.521784997094432,104.7228325925283,pomegranate
11.436024760386902,16.669799426607337,26.15563389267819,22.72276213736846,93.23913904111288,6.035335049532499,102.35131293298191,pomegranate
22.69461662147565,11.999138140615718,33.392143939002274,21.31565445485308,86.99066065013272,6.282453241010566,92.83499616712174,pomegranate
19.857253943686032,18.403067659280044,42.74595247116516,22.601198501440876,90.8267602899841,5.821477058187955,113.91109861973847,pomegranate
17.67653439278223,18.333606769401527,45.24132188195405,19.841693330449313,95.40473731383601,6.977790119749238,117.03341324837247,pomegranate
15.077516756930311,10.254827017492273,45.39417457129971,22.33415518399324,87.01921011671415,6.869424937502242,97.66129342946628,pomegranate
17.303378967076227,21.099561457267978,34.43198584192561,21.6715572711788,94.35654873565345,6.484444297448452,122.96911604188416,pomegranate
23.534409432023992,19.030953337686476,28.31629311821306,18.68268311435408,93.05333644953795,5.779899431885886,104.0796889369566,pomegranate
20.35392245475613,24.87828278304604,37.12490151772793,20.06953687275061,89.79021693401799,6.540365187924041,106.14903807124688,pomegranate
23.197073395543242,15.803424667886112,40.600804666895215,23.335638130741057,88.39906876037658,6.735883974623987,109.7875024949082,pomegranate
22.155382852609094,19.77641643219533,41.88202285743614,20.102824729451935,87.47691317923511,6.889758591971511,115.626125334244,pomegranate
14.908139335110393,19.723453698619327,28.131119732322873,20.27817950890175,93.84411070647963,6.3499417645155365,109.41495203599237,pomegranate
6.934475013919155,17.430985527455395,41.69136111913606,23.39586962619502,93.84942284533746,6.315896899290629,106.0121302485102,pomegranate
13.67153028236055,18.181913843307207,33.692124688011006,16.45638964058375,85.65928251955769,7.003473963121589,104.75326558184068,pomegranate
19.879509452093462,16.946014995207776,31.047244902740513,24.80833937478912,81.31120744057765,6.178082929283337,107.34462142979926,pomegranate
19.921958573719422,16.094121581884522,30.81019258472513,19.596720122993684,87.00496804952135,6.090762601937969,119.64070308249124,pomegranate
14.14558888744343,20.203917097752637,40.79148518608958,24.88136523241501,89.46747251305227,6.716452386879023,105.93335834287082,pomegranate
20.737570106339202,12.988235651011038,26.80860961854446,23.13264056069756,91.72473250415692,6.590200933260753,101.70080982294385,pomegranate
